0.0060000000521541,0.030166666954756,0.023499999195337,-0.0018333332845941,0.0073333331383765,0.021333333104849,0.0015000000130385,0.018666666001081,-0.011166666634381,0.080166667699814
0.66033333539963,0.67316669225693,0.655333340168,0.6414999961853,0.62116664648056,0.64483332633972,0.64649999141693,0.60199999809265,0.64816665649414,0.69966667890549
0.58333331346512,0.65566664934158,0.65733331441879,0.65483331680298,0.655333340168,0.6738333106041,0.66299998760223,0.6690000295639,0.66516667604446,0.66433334350586
0.58216667175293,0.58249998092651,0.56916666030884,0.56583333015442,0.60166668891907,0.56266665458679,0.60483330488205,0.62233334779739,0.57116669416428,0.58950001001358
0.57916665077209,0.56216669082642,0.5488333106041,0.56116664409637,0.56550002098083,0.55549997091293,0.55816668272018,0.58566665649414,0.58816665410995,0.53049999475479
0.55633336305618,0.6075000166893,0.57883334159851,0.56400001049042,0.56466668844223,0.56499999761581,0.6258333325386,0.54266667366028,0.62433332204819,0.58133333921432
0.50298982858658,0.50114172697067,0.50380599498749,0.49386611580849,0.50228148698807,0.49762365221977,0.49735543131828,0.5094803571701,0.49108561873436,0.51144766807556
0.58686029911041,0.59585398435593,0.6008135676384,0.59682261943817,0.59078061580658,0.59557914733887,0.59691435098648,0.59060400724411,0.59554928541183,0.6026936173439
0.58713328838348,0.59198445081711,0.59381079673767,0.59554141759872,0.59727144241333,0.59352898597717,0.59294074773788,0.59787422418594,0.59611994028091,0.60130143165588
0.57331222295761,0.5687204003334,0.563949406147,0.55701982975006,0.57328188419342,0.56984519958496,0.57305735349655,0.57406431436539,0.5668186545372,0.56964695453644
0.56391370296478,0.56033116579056,0.55930721759796,0.55883383750916,0.56832134723663,0.55848926305771,0.56551480293274,0.56753450632095,0.56504207849503,0.55936074256897
0.55813133716583,0.5758318901062,0.57072913646698,0.56349343061447,0.57801228761673,0.56382793188095,0.57948356866837,0.56533241271973,0.58056044578552,0.55748641490936
