0.048333331942558,0.019500000402331,0.029500000178814,-0.035500001162291,-0.040833331644535,-0.060166668146849,0.0011666666250676,0.083499997854233,0.052999999374151,0.029666665941477,0.047666665166616,0.014666666276753,-0.043499998748302,-0.013333333656192,0.010499999858439,-0.016499999910593,0.03066666610539,0.054999999701977,-0.018500000238419,-0.023499999195337
0.56933331489563,0.62233334779739,0.56783330440521,0.62366664409637,0.58133333921432,0.59716665744781,0.56099998950958,0.60583335161209,0.60600000619888,0.60266667604446,0.62566667795181,0.5799999833107,0.59766668081284,0.566166639328,0.58616667985916,0.55633336305618,0.57050001621246,0.58350002765656,0.5634999871254,0.57866668701172
0.64266663789749,0.57349997758865,0.57599997520447,0.57266664505005,0.60366666316986,0.56566667556763,0.59299999475479,0.54483336210251,0.54533332586288,0.55933332443237,0.59533333778381,0.57249999046326,0.564333319664,0.54516667127609,0.57433331012726,0.59416669607162,0.55233335494995,0.56300002336502,0.57733333110809,0.56566667556763
0.53949999809265,0.54933333396912,0.59666669368744,0.52700001001358,0.55299997329712,0.51916664838791,0.55866664648056,0.58266669511795,0.54983335733414,0.51800000667572,0.53516668081284,0.52383333444595,0.57133334875107,0.60083335638046,0.60983335971832,0.58616667985916,0.52716666460037,0.56016665697098,0.55349999666214,0.53500002622604
0.58916664123535,0.60866665840149,0.53799998760223,0.58666664361954,0.58733332157135,0.57316666841507,0.566166639328,0.55666667222977,0.57016664743423,0.57316666841507,0.56999999284744,0.55000001192093,0.5450000166893,0.5468333363533,0.54766666889191,0.59883332252502,0.54449999332428,0.56116664409637,0.58133333921432,0.54316663742065
0.57466667890549,0.52999997138977,0.59833335876465,0.55383330583572,0.54133331775665,0.54433333873749,0.5460000038147,0.54983335733414,0.55566668510437,0.60116666555405,0.56699997186661,0.53850001096725,0.56499999761581,0.56316667795181,0.59783333539963,0.53966665267944,0.58266669511795,0.53600001335144,0.56499999761581,0.54949998855591
0.50288408994675,0.50504332780838,0.50711399316788,0.50140744447708,0.49411144852638,0.49032711982727,0.49868026375771,0.49903389811516,0.50643396377563,0.50431871414185,0.50653249025345,0.51004934310913,0.49199366569519,0.50008821487427,0.49178591370583,0.48863434791565,0.50193047523499,0.50722336769104,0.50290542840958,0.49657112360001
0.54981678724289,0.5704557299614,0.55545848608017,0.56004923582077,0.56302523612976,0.56797897815704,0.55730533599854,0.5672453045845,0.56593215465546,0.56615328788757,0.56179773807526,0.56432700157166,0.55912661552429,0.55689990520477,0.55209243297577,0.5549903512001,0.5592657327652,0.55725991725922,0.55707281827927,0.56185656785965
0.57331222295761,0.56993997097015,0.55796337127686,0.56583565473557,0.5655751824379,0.5668186545372,0.5683137178421,0.55815178155899,0.55980443954468,0.5716792345047,0.56709653139114,0.557641685009,0.56686556339264,0.56139427423477,0.56134217977524,0.56522500514984,0.56145596504211,0.56349623203278,0.56192982196808,0.5645866394043
0.55883383750916,0.56147760152817,0.56982260942459,0.56202840805054,0.57333564758301,0.55565309524536,0.56721657514572,0.5726825594902,0.56116741895676,0.55802166461945,0.55931311845779,0.56669008731842,0.56244510412216,0.57253247499466,0.57346469163895,0.5728377699852,0.56511056423187,0.57298243045807,0.56669586896896,0.56207197904587
0.57142859697342,0.57443451881409,0.55841654539108,0.56388592720032,0.56971830129623,0.56934690475464,0.56792521476746,0.56699949502945,0.57737571001053,0.56957358121872,0.56410259008408,0.56193989515305,0.55860131978989,0.56749600172043,0.5605633854866,0.56927126646042,0.56237936019897,0.56411153078079,0.57499557733536,0.57032483816147
0.56562280654907,0.57591164112091,0.56922537088394,0.57288014888763,0.56146818399429,0.56779366731644,0.56387275457382,0.56640899181366,0.56715893745422,0.56712234020233,0.56758642196655,0.56585621833801,0.57193166017532,0.56815779209137,0.57560288906097,0.56413865089417,0.56803077459335,0.56562995910645,0.56569921970367,0.56451326608658
